trade_date,ticker,sector,company_name,shares_held,buy_price,close_price,adj_close,volume,daily_return,cumulative_return,market_value,cost_basis,unrealized_pnl,pnl_pct
2024-08-13,V,Financials,Visa Inc.,20.0,210.0,260.13,256.7425,12005700,0.00092357,0.19989728,5134.85,4200.0,934.8500000000004,22.258333333333336
2024-08-13,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,117.86,110.3706,11585100,-0.00957931,1.02920331,4966.677,3240.0,1726.6769999999997,53.2925
2024-08-14,AAPL,Technology,Apple Inc.,50.0,145.0,221.72,220.0703,41960600,0.00203393,0.23676897,11003.515,7250.0,3753.5149999999994,51.77262068965518
2024-08-14,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,170.1,170.1,28843800,-0.00076367,-0.00178692,5103.0,4200.0,903.0,21.499999999999996
2024-08-14,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,438.47,438.47,2860200,0.01401448,0.45772798,5261.64,3720.0,1541.6400000000003,41.44193548387098
2024-08-14,CAT,Industrials,Caterpillar Inc.,15.0,210.0,337.59,329.3646,1610900,-0.00357107,0.72450144,4940.469,3150.0,1790.469,56.84028571428571
2024-08-14,CVX,Energy,Chevron Corporation,25.0,125.0,144.67,132.8219,5874200,0.00360725,0.33372462,3320.5475,3125.0,195.54750000000013,6.2575199999999995
2024-08-14,GOOGL,Technology,Alphabet Inc.,20.0,130.0,160.37,159.1429,40591100,-0.02308723,0.10733448,3182.858,2600.0,582.8580000000002,22.417615384615384
2024-08-14,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,498.7,478.8155,1545600,0.0137416,0.35340241,4788.155,3500.0,1288.1549999999997,36.804428571428566
2024-08-14,HON,Industrials,Honeywell International Inc.,20.0,195.0,195.3219,187.2136,3511686,0.00442246,0.00759842,3744.2720000000004,3900.0,-155.7279999999996,-3.993025641025634
2024-08-14,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,158.48,149.738,5141200,0.00056865,-0.00771493,5240.83,5775.0,-534.1700000000001,-9.24969696969697
2024-08-14,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,210.24,201.7627,6999800,0.01106058,0.40557205,5044.0675,3750.0,1294.0675,34.50846666666666
2024-08-14,KO,Consumer,The Coca-Cola Company,60.0,58.0,68.58,64.7963,14328000,0.00175317,0.24770471,3887.7780000000002,3480.0,407.77800000000025,11.717758620689658
2024-08-14,MSFT,Technology,Microsoft Corporation,30.0,290.0,416.86,410.41,18267000,0.00688364,0.27273753,12312.300000000001,8700.0,3612.300000000001,41.52068965517242
2024-08-14,NVDA,Technology,NVIDIA Corporation,40.0,220.0,118.08,117.8857,339246400,0.01670391,2.92610762,4715.428,8800.0,-4084.572,-46.41559090909091
2024-08-14,PFE,Healthcare,Pfizer Inc.,100.0,48.0,28.88,25.659,23677700,0.00104165,-0.42505994,2565.9,4800.0,-2234.1,-46.54375
2024-08-14,PG,Consumer,The Procter & Gamble Company,40.0,155.0,168.8,161.1279,5476600,0.00902644,0.10948768,6445.116,6200.0,245.11599999999999,3.9534838709677493
2024-08-14,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,579.67,554.088,2344400,0.00945623,0.19618508,5540.879999999999,4700.0,840.8799999999992,17.891063829787228
2024-08-14,V,Financials,Visa Inc.,20.0,210.0,261.14,257.7394,8552300,0.00388288,0.20455633,5154.788,4200.0,954.7879999999996,22.733047619047614
2024-08-14,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,118.95,111.3913,12194500,0.00924793,1.04796924,5012.6085,3240.0,1772.6085000000003,54.71013888888889
2024-08-15,AAPL,Technology,Apple Inc.,50.0,145.0,224.72,223.048,46414000,0.01353068,0.25350329,11152.4,7250.0,3902.3999999999996,53.82620689655172
2024-08-15,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,177.59,177.59,51698500,0.04403292,0.04216731,5327.7,4200.0,1127.6999999999998,26.85
2024-08-15,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,440.84,440.84,3226400,0.00540516,0.46560723,5290.08,3720.0,1570.08,42.206451612903216
2024-08-15,CAT,Industrials,Caterpillar Inc.,15.0,210.0,345.64,337.2184,3232600,0.02384531,0.76562271,5058.276,3150.0,1908.2759999999998,60.58019047619047
2024-08-15,CVX,Energy,Chevron Corporation,25.0,125.0,146.8,134.7775,6304200,0.01472348,0.35336168,3369.4375,3125.0,244.4375,7.822000000000003
2024-08-15,GOOGL,Technology,Alphabet Inc.,20.0,130.0,161.3,160.0658,31524300,0.00579919,0.11375612,3201.316,2600.0,601.3159999999998,23.127538461538457
2024-08-15,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,499.02,479.1227,1732300,0.00064158,0.35427073,4791.227,3500.0,1291.2269999999999,36.8922
2024-08-15,HON,Industrials,Honeywell International Inc.,20.0,195.0,196.172,188.0284,2934026,0.00435225,0.01198374,3760.568,3900.0,-139.4319999999998,-3.5751794871794846
2024-08-15,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,159.09,150.3143,7237800,0.00384872,-0.0038959,5261.0005,5775.0,-513.9994999999999,-8.90042424242424
2024-08-15,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,211.55,203.0199,7001000,0.00623108,0.41433029,5075.4975,3750.0,1325.4975000000004,35.34660000000001
2024-08-15,KO,Consumer,The Coca-Cola Company,60.0,58.0,68.65,64.8624,11285100,0.00102012,0.24897752,3891.7439999999997,3480.0,411.7439999999997,11.831724137931024
2024-08-15,MSFT,Technology,Microsoft Corporation,30.0,290.0,421.03,415.2627,20752100,0.01182403,0.28778642,12457.881,8700.0,3757.8809999999994,43.19403448275862
2024-08-15,NVDA,Technology,NVIDIA Corporation,40.0,220.0,122.86,122.6578,318086700,0.04048074,3.08503935,4906.312,8800.0,-3893.688,-44.24645454545455
2024-08-15,PFE,Healthcare,Pfizer Inc.,100.0,48.0,28.71,25.5079,28676800,-0.00588877,-0.42844563,2550.79,4800.0,-2249.21,-46.85854166666667
2024-08-15,PG,Consumer,The Procter & Gamble Company,40.0,155.0,167.92,160.2879,9491400,-0.00521325,0.10370364,6411.5160000000005,6200.0,211.51600000000053,3.4115483870967793
2024-08-15,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,579.61,554.0305,2751800,-0.00010377,0.19606094,5540.304999999999,4700.0,840.3049999999994,17.878829787234036
2024-08-15,V,Financials,Visa Inc.,20.0,210.0,266.8,263.3257,7397800,0.02167422,0.23066415,5266.513999999999,4200.0,1066.5139999999992,25.39319047619047
2024-08-15,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,118.73,112.0804,11579400,0.0061863,1.0606386,5043.6179999999995,3240.0,1803.6179999999995,55.66722222222222
2024-08-16,AAPL,Technology,Apple Inc.,50.0,145.0,226.05,224.3681,44340200,0.00591846,0.2609221,11218.405,7250.0,3968.4050000000007,54.73662068965517
2024-08-16,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,177.06,177.06,31489200,-0.0029844,0.03905707,5311.8,4200.0,1111.8000000000002,26.471428571428575
2024-08-16,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,444.51,444.51,3345000,0.00832502,0.47780844,5334.12,3720.0,1614.12,43.390322580645154
2024-08-16,CAT,Industrials,Caterpillar Inc.,15.0,210.0,343.48,335.1111,2483800,-0.00624907,0.75458922,5026.6665,3150.0,1876.6665000000003,59.576714285714296
2024-08-16,CVX,Energy,Chevron Corporation,25.0,125.0,147.27,135.209,6874400,0.00320157,0.35769456,3380.225,3125.0,255.2249999999999,8.167200000000003
2024-08-16,GOOGL,Technology,Alphabet Inc.,20.0,130.0,162.96,161.7131,24208600,0.01029139,0.12521822,3234.2619999999997,2600.0,634.2619999999997,24.394692307692306
2024-08-16,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,504.26,484.1537,1587000,0.01050044,0.36849117,4841.537,3500.0,1341.5370000000003,38.32962857142858
2024-08-16,HON,Industrials,Honeywell International Inc.,20.0,195.0,196.2115,189.0953,2843887,0.00567414,0.01772588,3781.906,3900.0,-118.09400000000005,-3.0280512820512775
2024-08-16,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,159.39,150.5978,5012800,0.00188605,-0.0020172,5270.923000000001,5775.0,-504.0769999999993,-8.728606060606056
2024-08-16,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,213.97,205.3423,7931200,0.01143927,0.4305092,5133.5575,3750.0,1383.5575,36.894866666666665
2024-08-16,KO,Consumer,The Coca-Cola Company,60.0,58.0,69.18,65.3632,12651200,0.00772096,0.25862082,3921.7920000000004,3480.0,441.79200000000037,12.695172413793115
2024-08-16,MSFT,Technology,Microsoft Corporation,30.0,290.0,418.47,412.7378,22775600,-0.00608025,0.27995636,12382.134,8700.0,3682.134,42.323379310344826
2024-08-16,NVDA,Technology,NVIDIA Corporation,40.0,220.0,124.58,124.375,302589900,0.01399992,3.14222959,4975.0,8800.0,-3825.0,-43.465909090909086
2024-08-16,PFE,Healthcare,Pfizer Inc.,100.0,48.0,28.3,25.1437,50332900,-0.01427793,-0.43660624,2514.37,4800.0,-2285.63,-47.61729166666667
2024-08-16,PG,Consumer,The Procter & Gamble Company,40.0,155.0,167.89,160.2592,5640800,-0.00017905,0.10350602,6410.3679999999995,6200.0,210.36799999999948,3.3930322580645114
2024-08-16,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,577.68,552.1857,2728900,-0.00332978,0.19207832,5521.857,4700.0,821.857,17.48631914893617
2024-08-16,V,Financials,Visa Inc.,20.0,210.0,267.38,263.8981,5111100,0.00217373,0.23333928,5277.9619999999995,4200.0,1077.9619999999995,25.6657619047619
2024-08-16,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,118.17,111.5518,10056000,-0.00471626,1.0509201,5019.831,3240.0,1779.8310000000001,54.933055555555555
2024-08-19,AAPL,Technology,Apple Inc.,50.0,145.0,225.89,224.2092,40687800,-0.00070821,0.2600291,11210.460000000001,7250.0,3960.460000000001,54.62703448275863
2024-08-19,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,178.22,178.22,31129800,0.00655145,0.0458644,5346.6,4200.0,1146.6000000000004,27.299999999999997
2024-08-19,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,448.77,448.77,3385300,0.00958359,0.49197114,5385.24,3720.0,1665.2399999999998,44.76451612903225
2024-08-19,CAT,Industrials,Caterpillar Inc.,15.0,210.0,344.65,336.2525,2252600,0.00340603,0.76056541,5043.7875,3150.0,1893.7875000000004,60.1202380952381
2024-08-19,CVX,Energy,Chevron Corporation,25.0,125.0,146.83,136.3138,5967400,0.00817105,0.36878836,3407.845,3125.0,282.8449999999998,9.05103999999999
2024-08-19,GOOGL,Technology,Alphabet Inc.,20.0,130.0,166.67,165.3947,22416200,0.02276624,0.15083522,3307.8940000000002,2600.0,707.8940000000002,27.226692307692307
2024-08-19,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,504.68,484.557,1027900,0.000833,0.36963112,4845.57,3500.0,1345.5699999999997,38.444857142857146
2024-08-19,HON,Industrials,Honeywell International Inc.,20.0,195.0,196.7453,189.6097,2068043,0.00272032,0.02049442,3792.194,3900.0,-107.80600000000004,-2.7642564102564084
2024-08-19,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,159.63,150.8246,4408400,0.001506,-0.00051424,5278.861,5775.0,-496.1390000000001,-8.591151515151513
2024-08-19,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,215.45,206.7626,6090800,0.00691674,0.44040366,5169.065,3750.0,1419.0649999999996,37.84173333333333
2024-08-19,KO,Consumer,The Coca-Cola Company,60.0,58.0,68.98,65.1742,9843900,-0.00289154,0.25498148,3910.4519999999998,3480.0,430.45199999999977,12.369310344827584
2024-08-19,MSFT,Technology,Microsoft Corporation,30.0,290.0,421.53,415.7558,15234000,0.00731215,0.28931559,12472.674,8700.0,3772.674000000001,43.36406896551725
2024-08-19,NVDA,Technology,NVIDIA Corporation,40.0,220.0,130.0,129.7861,318333600,0.04350633,3.32244281,5191.444,8800.0,-3608.5559999999996,-41.00631818181818
2024-08-19,PFE,Healthcare,Pfizer Inc.,100.0,48.0,28.8,25.5879,26382500,0.01766645,-0.42665307,2558.79,4800.0,-2241.21,-46.691874999999996
2024-08-19,PG,Consumer,The Procter & Gamble Company,40.0,155.0,168.42,160.7652,3885300,0.00315739,0.10699021,6430.608,6200.0,230.60800000000017,3.7194838709677374
2024-08-19,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,578.78,553.2372,1847900,0.00190425,0.19434834,5532.372,4700.0,832.3720000000003,17.710042553191496
2024-08-19,V,Financials,Visa Inc.,20.0,210.0,266.47,262.9999,6555900,-0.00340359,0.22914151,5259.9980000000005,4200.0,1059.9980000000005,25.23804761904763
2024-08-19,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,118.53,111.8916,12417500,0.00304612,1.05716744,5035.122,3240.0,1795.1220000000003,55.404999999999994
2024-08-20,AAPL,Technology,Apple Inc.,50.0,145.0,226.51,224.8247,30299000,0.0027452,0.26348814,11241.235,7250.0,3991.2350000000006,55.05151724137931
2024-08-20,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,178.88,178.88,26255200,0.00370329,0.04973754,5366.4,4200.0,1166.3999999999996,27.77142857142857
2024-08-20,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,448.36,448.36,2906500,-0.00091361,0.49060807,5380.32,3720.0,1660.3199999999997,44.63225806451614
2024-08-20,CAT,Industrials,Caterpillar Inc.,15.0,210.0,343.3,334.9354,1479500,-0.003917,0.75366928,5024.031,3150.0,1874.031,59.49304761904762
2024-08-20,CVX,Energy,Chevron Corporation,25.0,125.0,144.69,134.327,7497600,-0.01457519,0.348838,3358.175,3125.0,233.17500000000018,7.461599999999999
2024-08-20,GOOGL,Technology,Alphabet Inc.,20.0,130.0,167.18,165.9008,18341500,0.00305995,0.15435672,3318.016,2600.0,718.0160000000001,27.616000000000003
2024-08-20,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,497.34,477.5097,2122700,-0.0145438,0.34971148,4775.097,3500.0,1275.0969999999998,36.43134285714286
2024-08-20,HON,Industrials,Honeywell International Inc.,20.0,195.0,197.7634,190.5909,3096095,0.00517484,0.02577532,3811.818,3900.0,-88.18199999999979,-2.2610769230769203
2024-08-20,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,160.16,151.3253,7275100,0.00331975,0.0028038,5296.3855,5775.0,-478.6144999999997,-8.28769696969697
2024-08-20,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,214.52,205.8701,5640000,-0.00431654,0.4341861,5146.7525000000005,3750.0,1396.7525000000005,37.24673333333334
2024-08-20,KO,Consumer,The Coca-Cola Company,60.0,58.0,69.38,65.5521,11957400,0.00579831,0.26225824,3933.1259999999997,3480.0,453.12599999999975,13.02086206896551
2024-08-20,MSFT,Technology,Microsoft Corporation,30.0,290.0,424.8,418.981,16387600,0.00775744,0.29931738,12569.43,8700.0,3869.4300000000003,44.47620689655172
2024-08-20,NVDA,Technology,NVIDIA Corporation,40.0,220.0,127.25,127.0406,300087400,-0.02115404,3.23100569,5081.624,8800.0,-3718.376,-42.25427272727273
2024-08-20,PFE,Healthcare,Pfizer Inc.,100.0,48.0,28.9,25.6768,21301300,0.0034743,-0.42466109,2567.68,4800.0,-2232.32,-46.50666666666667
2024-08-20,PG,Consumer,The Procter & Gamble Company,40.0,155.0,170.41,162.6647,4513600,0.01181537,0.12006971,6506.588000000001,6200.0,306.58800000000065,4.944967741935491
2024-08-20,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,580.65,555.0247,1677500,0.00323098,0.19820726,5550.247,4700.0,850.2470000000003,18.090361702127673
2024-08-20,V,Financials,Visa Inc.,20.0,210.0,268.04,264.5495,6803600,0.00589202,0.23638363,5290.990000000001,4200.0,1090.9900000000007,25.975952380952393
2024-08-20,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,114.58,108.1629,15632000,-0.03332422,0.98861395,4867.3305,3240.0,1627.3305,50.22624999999999
2024-08-21,AAPL,Technology,Apple Inc.,50.0,145.0,226.4,224.7155,34765500,-0.00048571,0.26287445,11235.775,7250.0,3985.7749999999996,54.976206896551716
2024-08-21,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,180.11,180.11,35599100,0.00687612,0.05695566,5403.3,4200.0,1203.3000000000002,28.65000000000001
2024-08-21,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,446.6,446.6,3028500,-0.00392542,0.48475681,5359.200000000001,3720.0,1639.2000000000007,44.06451612903226
2024-08-21,CAT,Industrials,Caterpillar Inc.,15.0,210.0,342.97,334.6135,1433200,-0.00096108,0.75198386,5019.202499999999,3150.0,1869.2024999999994,59.3397619047619
2024-08-21,CVX,Energy,Chevron Corporation,25.0,125.0,145.32,134.9119,5985000,0.0043543,0.35471125,3372.7975,3125.0,247.79750000000013,7.929520000000003
2024-08-21,GOOGL,Technology,Alphabet Inc.,20.0,130.0,165.85,164.581,22902000,-0.00795536,0.1451734,3291.62,2600.0,691.6199999999999,26.600769230769224
2024-08-21,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,496.46,476.6647,917100,-0.0017696,0.34732303,4766.647,3500.0,1266.647,36.18991428571428
2024-08-21,HON,Industrials,Honeywell International Inc.,20.0,195.0,199.0978,191.877,1805617,0.00674796,0.03269721,3837.54,3900.0,-62.460000000000036,-1.6015384615384567
2024-08-21,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,161.43,152.5252,5019400,0.00792928,0.01075531,5338.3820000000005,5775.0,-436.6179999999995,-7.560484848484841
2024-08-21,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,214.6,205.9469,5202300,0.00037305,0.43472112,5148.6725,3750.0,1398.6724999999997,37.29793333333333
2024-08-21,KO,Consumer,The Coca-Cola Company,60.0,58.0,69.57,65.7317,8792400,0.00273981,0.26571659,3943.902,3480.0,463.90200000000004,13.330517241379317
2024-08-21,MSFT,Technology,Microsoft Corporation,30.0,290.0,424.14,418.3301,16067300,-0.00155353,0.29729885,12549.903,8700.0,3849.9030000000002,44.251758620689664
2024-08-21,NVDA,Technology,NVIDIA Corporation,40.0,220.0,128.5,128.2886,257883600,0.00982363,3.27256953,5131.544,8800.0,-3668.456,-41.687
2024-08-21,PFE,Healthcare,Pfizer Inc.,100.0,48.0,29.03,25.7923,16729700,0.00449822,-0.42207309,2579.23,4800.0,-2220.77,-46.266041666666666
2024-08-21,PG,Consumer,The Procter & Gamble Company,40.0,155.0,170.16,162.4261,4082000,-0.00146682,0.11842677,6497.044,6200.0,297.04399999999987,4.791032258064511
2024-08-21,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,578.07,552.5585,2844300,-0.00444341,0.19288314,5525.585,4700.0,825.585,17.565638297872336
2024-08-21,V,Financials,Visa Inc.,20.0,210.0,268.2,264.7075,6639700,0.00059724,0.23712205,5294.15,4200.0,1094.1499999999996,26.051190476190467
2024-08-21,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,113.85,107.4737,11752400,-0.00637187,0.97594276,4836.3165,3240.0,1596.3165,49.269027777777765
2024-08-22,AAPL,Technology,Apple Inc.,50.0,145.0,224.53,222.8594,43695300,-0.00825978,0.25244338,11142.97,7250.0,3892.9699999999993,53.696137931034485
2024-08-22,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,176.13,176.13,32047500,-0.02209761,0.03359946,5283.9,4200.0,1083.8999999999996,25.807142857142857
2024-08-22,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,449.03,449.03,3502800,0.00544111,0.49283553,5388.36,3720.0,1668.3599999999997,44.84838709677418
2024-08-22,CAT,Industrials,Caterpillar Inc.,15.0,210.0,342.36,334.0183,2021400,-0.00177877,0.74886749,5010.2745,3150.0,1860.2745000000004,59.056333333333335
2024-08-22,CVX,Energy,Chevron Corporation,25.0,125.0,145.73,135.2926,4027000,0.00282184,0.35853403,3382.3149999999996,3125.0,257.3149999999996,8.234079999999995
2024-08-22,GOOGL,Technology,Alphabet Inc.,20.0,130.0,163.8,162.5466,22493300,-0.01236109,0.13101781,3250.9320000000002,2600.0,650.9320000000002,25.035846153846165
2024-08-22,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,497.75,477.9033,943800,0.00259847,0.35082401,4779.033,3500.0,1279.0330000000004,36.5438
2024-08-22,HON,Industrials,Honeywell International Inc.,20.0,195.0,197.8326,190.6576,1970316,-0.00635511,0.0261343,3813.152,3900.0,-86.84799999999996,-2.2268717948717938
2024-08-22,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,162.35,153.3945,6552100,0.00569939,0.016516,5368.8075,5775.0,-406.1925000000001,-7.033636363636367
2024-08-22,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,216.63,207.8951,5247100,0.00945972,0.44829318,5197.3775000000005,3750.0,1447.3775000000005,38.59673333333335
2024-08-22,KO,Consumer,The Coca-Cola Company,60.0,58.0,69.33,65.5049,12509200,-0.00345039,0.26134937,3930.2940000000003,3480.0,450.2940000000003,12.939482758620702
2024-08-22,MSFT,Technology,Microsoft Corporation,30.0,290.0,415.55,409.8578,19361900,-0.02025267,0.27102509,12295.734,8700.0,3595.7340000000004,41.330275862068966
2024-08-22,NVDA,Technology,NVIDIA Corporation,40.0,220.0,123.74,123.5364,376189100,-0.03704304,3.11430056,4941.456,8800.0,-3858.544,-43.84709090909091
2024-08-22,PFE,Healthcare,Pfizer Inc.,100.0,48.0,28.78,25.5701,20241500,-0.00861497,-0.42705192,2557.01,4800.0,-2242.99,-46.72895833333333
2024-08-22,PG,Consumer,The Procter & Gamble Company,40.0,155.0,170.15,162.4165,4097300,-5.91e-05,0.11836067,6496.660000000001,6200.0,296.66000000000076,4.7848387096774285
2024-08-22,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,578.72,553.1798,2282000,0.00112441,0.19422442,5531.798,4700.0,831.7979999999998,17.697829787234042
2024-08-22,V,Financials,Visa Inc.,20.0,210.0,267.94,264.4508,4425200,-0.00096975,0.23592235,5289.0160000000005,4200.0,1089.0160000000005,25.928952380952385
2024-08-22,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,114.73,108.3045,10609500,0.00773026,0.99121731,4873.7025,3240.0,1633.7025000000003,50.42291666666667
2024-08-23,AAPL,Technology,Apple Inc.,50.0,145.0,226.84,225.1522,38677300,0.0102881,0.26532865,11257.61,7250.0,4007.6100000000006,55.27737931034482
